,0,1,2,3
0,epoch,training_loss,q_per_epoch,rmse_ep
1,1,3.876391887664795,0.8504310846328735,2.1557156287599355e-05
2,2,2.511888027191162,0.8501479029655457,2.1634987206198275e-05
3,3,2.3287808895111084,0.8504408001899719,1.8887159967562184e-05
4,4,2.272991418838501,0.8504537343978882,1.8649850971996784e-05
5,5,2.524989366531372,0.8521182537078857,1.745791087159887e-05
6,6,2.8279905319213867,0.8519236445426941,2.1279243810568005e-05
7,7,2.6986169815063477,0.8527663946151733,2.0405026589287445e-05
8,8,2.5240073204040527,0.8531880378723145,2.0341540221124887e-05
9,9,2.363401174545288,0.8538004755973816,1.932361556100659e-05
10,10,2.762368679046631,0.853742778301239,1.7728563761920668e-05
11,11,2.562479019165039,0.85460364818573,2.2132582671474665e-05
12,12,2.5831077098846436,0.8549033403396606,1.9964116290793754e-05
13,13,2.999314785003662,0.8563951253890991,1.986572715395596e-05
14,14,1.814185619354248,0.8561545610427856,1.9187238649465144e-05
15,15,2.3013360500335693,0.8562110066413879,2.066042725346051e-05
16,16,2.369903087615967,0.856938362121582,2.1246340111247264e-05
17,17,2.2087690830230713,0.8576521277427673,1.9780645743594505e-05
18,18,2.8374557495117188,0.8574145436286926,2.2557949705515057e-05
19,19,2.981149196624756,0.8581621646881104,1.920167233038228e-05
20,20,3.225599765777588,0.8589355945587158,2.162737655453384e-05
21,21,2.478746175765991,0.8585447072982788,1.927778430399485e-05
22,22,2.595031499862671,0.8585978746414185,1.848373176471796e-05
23,23,2.4191231727600098,0.85988450050354,1.9136561604682356e-05
24,24,2.339700222015381,0.8602076172828674,2.021362161030993e-05
25,25,2.365553617477417,0.8611933588981628,1.887260987132322e-05
26,26,2.561345100402832,0.8600996136665344,2.4303781174239703e-05
27,27,2.3117449283599854,0.8614649772644043,1.7838387066149153e-05
28,28,1.9397764205932617,0.861641526222229,1.8785767679219134e-05
29,29,2.007972478866577,0.8617289662361145,1.8659731722436845e-05
30,30,2.8587677478790283,0.86241215467453,2.3152524590841495e-05
31,31,2.589411973953247,0.8625538945198059,2.1607562302961014e-05
32,32,2.0348784923553467,0.8628398180007935,2.0122539353906177e-05
33,33,2.2551660537719727,0.8641394972801208,1.9063834770349786e-05
34,34,2.1166367530822754,0.8639728426933289,1.9417751900618896e-05
35,35,1.9639933109283447,0.8641411662101746,1.9611621610238217e-05
36,36,1.9442391395568848,0.8645038604736328,2.0343211872386746e-05
37,37,3.140500783920288,0.8651373982429504,1.9644179701572284e-05
38,38,3.0606985092163086,0.865431547164917,1.8706987248151563e-05
39,39,2.1004533767700195,0.8654240369796753,1.8932827515527606e-05
40,40,2.0495564937591553,0.8656346201896667,1.9272658391855657e-05
41,41,2.5223660469055176,0.867229163646698,1.8116837964043953e-05
42,42,1.9818129539489746,0.8678237199783325,2.0774379663635045e-05
43,43,2.1955409049987793,0.8680135011672974,2.0131879864493385e-05
44,44,2.3225154876708984,0.8679583668708801,2.0714709535241127e-05
45,45,1.8807289600372314,0.869077742099762,2.1124655177118257e-05
46,46,2.320533514022827,0.86854487657547,1.9522591173881665e-05
47,47,1.7931686639785767,0.8692877888679504,1.7786042008083314e-05
48,48,2.0638577938079834,0.8695534467697144,2.0063673218828626e-05
49,49,2.444859027862549,0.8695250749588013,2.0237930584698915e-05
50,50,2.217081069946289,0.8704677820205688,2.052857234957628e-05
51,51,2.2580320835113525,0.8711211085319519,1.9875567886629142e-05
52,52,1.7571055889129639,0.8706368207931519,1.880454692582134e-05
53,53,2.342329978942871,0.8705681562423706,1.9682865968206897e-05
54,54,1.92855966091156,0.871195912361145,1.9589511794038117e-05
55,55,1.7693748474121094,0.8715757727622986,1.8870881831389852e-05
56,56,1.7932970523834229,0.8708924651145935,2.0087207303731702e-05
57,57,1.7380356788635254,0.8717606067657471,1.9762484953389503e-05
58,58,1.9412593841552734,0.872454047203064,1.836447700043209e-05
59,59,1.5278037786483765,0.8726933002471924,1.8506809283280745e-05
60,60,1.8268625736236572,0.8727564215660095,1.8923696188721806e-05
61,61,1.8524854183197021,0.8727076053619385,1.927255289047025e-05
62,62,1.8731030225753784,0.8729286789894104,2.2706997697241604e-05
63,63,1.7786797285079956,0.8731603026390076,1.9275457816547714e-05
64,64,2.2012484073638916,0.873124897480011,2.0773461073986255e-05
