,0,1,2,3
0,epoch,training_loss,q_per_epoch,rmse_ep
1,1,4.571094036102295,0.2538318336009979,6.806565943406895e-05
2,2,3.4897634983062744,0.25358253717422485,6.857547850813717e-05
3,3,2.974517822265625,0.25468307733535767,6.704832048853859e-05
4,4,3.0505688190460205,0.2544002830982208,6.68093198328279e-05
5,5,3.293759822845459,0.2542043924331665,6.758514064131305e-05
6,6,3.6218924522399902,0.25449949502944946,6.772526103304699e-05
7,7,3.4646754264831543,0.25393736362457275,6.778104580007493e-05
8,8,3.286618709564209,0.25345683097839355,6.727628351654857e-05
9,9,3.350135087966919,0.2545344829559326,6.728405423928052e-05
10,10,3.282153606414795,0.25415268540382385,6.791110354242846e-05
11,11,3.53169846534729,0.25357940793037415,6.709098670398816e-05
12,12,3.1767706871032715,0.25446757674217224,6.685307016596198e-05
13,13,3.0223047733306885,0.25452280044555664,6.69326473143883e-05
14,14,2.857628345489502,0.25483497977256775,6.677330384263769e-05
15,15,3.440594434738159,0.25524207949638367,6.80795856169425e-05
16,16,3.2619221210479736,0.25643691420555115,6.82924292050302e-05
17,17,3.4203617572784424,0.2559570372104645,6.819431291660294e-05
18,18,3.5159828662872314,0.2566075921058655,6.749107706127688e-05
19,19,3.7842631340026855,0.25737854838371277,6.694373587379232e-05
20,20,3.1087889671325684,0.2568301856517792,6.668287824140862e-05
21,21,2.7396280765533447,0.25798049569129944,6.699960067635402e-05
22,22,3.167375326156616,0.2579025328159332,6.738762021996081e-05
23,23,2.8095366954803467,0.2581874430179596,6.650232535321265e-05
24,24,2.724325656890869,0.25832343101501465,6.728587322868407e-05
25,25,3.2091729640960693,0.25888538360595703,6.750997999915853e-05
26,26,3.2143423557281494,0.25957316160202026,6.786824087612331e-05
27,27,3.083718776702881,0.26037710905075073,6.734199268976226e-05
28,28,3.2652902603149414,0.2603239417076111,6.779109389754012e-05
29,29,2.7218892574310303,0.26080986857414246,6.695726187899709e-05
30,30,3.05183482170105,0.26095929741859436,6.729361484758556e-05
31,31,3.852883815765381,0.25977155566215515,6.703507096972317e-05
32,32,3.380021810531616,0.2600743770599365,6.734673661412671e-05
33,33,2.966200113296509,0.2602520287036896,6.814580410718918e-05
34,34,3.048656940460205,0.26058197021484375,6.731265602866188e-05
35,35,2.7898523807525635,0.26105019450187683,6.700494122924283e-05
36,36,2.7455074787139893,0.26149794459342957,6.785714504076168e-05
37,37,2.676727056503296,0.2616407871246338,6.727869913447648e-05
38,38,2.8467938899993896,0.2622928321361542,6.767651939298958e-05
39,39,2.9835355281829834,0.26215189695358276,6.745765131199732e-05
40,40,2.7937753200531006,0.26311129331588745,6.751054024789482e-05
41,41,2.671483278274536,0.26356378197669983,6.726334686391056e-05
42,42,3.0681402683258057,0.264435350894928,6.746818689862266e-05
43,43,2.9511311054229736,0.2642574906349182,6.763752753613517e-05
44,44,3.0483217239379883,0.26489508152008057,6.752065382897854e-05
45,45,2.9602720737457275,0.2659260034561157,6.893555109854788e-05
46,46,3.2581400871276855,0.26578256487846375,6.788922473788261e-05
47,47,2.819089889526367,0.2652553617954254,6.724280683556572e-05
48,48,2.6437015533447266,0.26542970538139343,6.715602648910135e-05
49,49,2.8983283042907715,0.2655651271343231,6.734018097631633e-05
50,50,2.6425118446350098,0.2658570110797882,6.799404945923015e-05
51,51,2.8416433334350586,0.2659926414489746,6.64645922370255e-05
52,52,3.055023193359375,0.26637551188468933,6.725315324729308e-05
53,53,2.6033577919006348,0.266425222158432,6.73456524964422e-05
54,54,2.6510438919067383,0.26650798320770264,6.658057100139558e-05
55,55,2.9443254470825195,0.2667124271392822,6.779034447390586e-05
56,56,2.8575727939605713,0.2667045295238495,6.676666089333594e-05
57,57,2.57086443901062,0.26660293340682983,6.773904897272587e-05
58,58,2.7110328674316406,0.26710525155067444,6.691632734145969e-05
59,59,2.631505012512207,0.26759079098701477,6.771813059458509e-05
60,60,2.7503702640533447,0.2679787874221802,6.801036943215877e-05
61,61,3.4013073444366455,0.2673738896846771,6.837023101979867e-05
62,62,2.653406858444214,0.26791101694107056,6.710918387398124e-05
63,63,2.7162256240844727,0.26811960339546204,6.715962081216276e-05
64,64,2.600399971008301,0.2681646943092346,6.706840940751135e-05
65,65,2.8720779418945312,0.2678631842136383,6.747607403667644e-05
66,66,2.3883395195007324,0.26760292053222656,6.674087489955127e-05
67,67,2.43861985206604,0.26848104596138,6.689415749860927e-05
68,68,2.738996982574463,0.2684047818183899,6.747591396560892e-05
69,69,2.7320892810821533,0.26877760887145996,6.73952090437524e-05
70,70,2.32759690284729,0.268878310918808,6.650861905654892e-05
