,0,1,2,3
0,epoch,training_loss,q_per_epoch,rmse_ep
1,1,3.58809757232666,0.7128807306289673,2.5840854505077004e-05
2,2,2.4576871395111084,0.7125698924064636,2.835960367519874e-05
3,3,2.3958606719970703,0.7123911380767822,2.616919118736405e-05
4,4,3.0979843139648438,0.7133023738861084,2.6268497094861232e-05
5,5,2.550666570663452,0.7120224237442017,2.3940594473970123e-05
6,6,2.459226608276367,0.7118989825248718,2.5693749194033444e-05
7,7,2.693329334259033,0.7126185297966003,2.298607796547003e-05
8,8,2.1908152103424072,0.7133747935295105,2.5553330488037318e-05
9,9,2.422391653060913,0.7119145393371582,2.395661431364715e-05
10,10,2.160369634628296,0.7134243249893188,2.410162051091902e-05
11,11,2.6799228191375732,0.7133334875106812,2.7268830308457837e-05
12,12,2.6312859058380127,0.7136650681495667,2.594231227703858e-05
13,13,2.549501895904541,0.7124195098876953,2.6358764444012195e-05
14,14,2.651129722595215,0.7127785086631775,2.6366486054030247e-05
15,15,2.4147865772247314,0.7119645476341248,2.3537460947409272e-05
16,16,2.154794216156006,0.7133263945579529,2.5396548153366894e-05
17,17,2.547576427459717,0.7119401693344116,2.3973221686901525e-05
18,18,2.3831777572631836,0.7131773233413696,2.4793964257696643e-05
19,19,2.4727606773376465,0.7124338150024414,2.477885027474258e-05
20,20,2.44624924659729,0.7133530974388123,2.4876859242795035e-05
21,21,2.6152749061584473,0.712120532989502,2.649591442605015e-05
22,22,2.832808494567871,0.7136416435241699,2.7031690478906967e-05
23,23,2.7650773525238037,0.7137436270713806,2.3805345335858874e-05
24,24,2.4239416122436523,0.7125017046928406,2.3900545784272254e-05
25,25,2.247394323348999,0.7134460210800171,2.406623025308363e-05
26,26,3.054713487625122,0.7125300765037537,2.721785131143406e-05
27,27,2.7529869079589844,0.7121917009353638,2.4401988412137143e-05
28,28,2.605286121368408,0.7118334770202637,2.5173638277919963e-05
29,29,2.333146572113037,0.7138573527336121,2.3066897483658977e-05
30,30,1.9863545894622803,0.7135634422302246,2.4022920115385205e-05
31,31,2.1883935928344727,0.7140200138092041,2.394487637502607e-05
32,32,2.606452226638794,0.7112798094749451,2.4280465368065052e-05
33,33,2.903221607208252,0.7105143070220947,2.4297482013935223e-05
34,34,2.2529795169830322,0.711665153503418,2.5995419491664506e-05
35,35,1.8590729236602783,0.7116605639457703,2.4193595891119912e-05
36,36,2.5800375938415527,0.7125419974327087,2.8046551960869692e-05
37,37,2.274670362472534,0.7120674252510071,2.589162795629818e-05
38,38,2.677157402038574,0.7127839922904968,2.5383282263646834e-05
39,39,1.8653894662857056,0.7114722728729248,2.4842231141519733e-05
40,40,2.3285138607025146,0.7123514413833618,2.43551294261124e-05
41,41,3.185786247253418,0.7122997641563416,2.5892497433233075e-05
42,42,1.7054206132888794,0.7130041122436523,2.5533978259772994e-05
43,43,1.971285343170166,0.712965726852417,2.3773975044605322e-05
44,44,2.1048126220703125,0.7135078310966492,2.4247425244539045e-05
45,45,2.4896979331970215,0.7132852077484131,2.556150866439566e-05
46,46,1.9547330141067505,0.7134195566177368,2.6131572667509317e-05
47,47,2.2250521183013916,0.7126176953315735,2.6602803700370714e-05
48,48,2.0511128902435303,0.713663637638092,2.630975541251246e-05
49,49,2.550705671310425,0.7126113176345825,2.6572126444079913e-05
50,50,2.205796480178833,0.7119287848472595,2.7095968107460067e-05
51,51,2.370168685913086,0.7120336294174194,2.6656169211491942e-05
52,52,2.185778856277466,0.7124335765838623,2.35710758715868e-05
53,53,2.3721957206726074,0.712175190448761,2.4057579139480367e-05
54,54,2.153733730316162,0.7131190896034241,2.4422051865258254e-05
55,55,1.8750649690628052,0.7134843468666077,2.471604420861695e-05
56,56,2.408836841583252,0.7137684226036072,2.2967680706642568e-05
57,57,2.3956570625305176,0.7139216065406799,2.685285835468676e-05
58,58,1.7709110975265503,0.7143895626068115,2.484469223418273e-05
59,59,1.8606550693511963,0.7136926054954529,2.4782482796581462e-05
60,60,2.590810775756836,0.7138767242431641,2.529352241253946e-05
61,61,1.8043774366378784,0.7133394479751587,2.426779428787995e-05
62,62,2.8333919048309326,0.7114318609237671,2.2215441276784986e-05
63,63,2.316042184829712,0.712074339389801,2.6117888410226442e-05
64,64,2.206310272216797,0.7120864987373352,2.597764068923425e-05
65,65,2.6852664947509766,0.7124960422515869,2.4161652618204243e-05
66,66,2.309220552444458,0.7122178673744202,2.5721696147229522e-05
67,67,1.8830344676971436,0.7128047347068787,2.5068065951927565e-05
68,68,2.3871779441833496,0.7124742865562439,2.6878469725488685e-05
69,69,1.7473459243774414,0.7131554484367371,2.5889341486617923e-05
70,70,2.04231858253479,0.7129335403442383,2.6701427486841567e-05
71,71,1.9101730585098267,0.7130882740020752,2.5025437935255468e-05
72,72,1.7293453216552734,0.7126834392547607,2.4993349143187515e-05
73,73,2.239295721054077,0.7127580642700195,2.4425256924587302e-05
74,74,2.2139205932617188,0.7134571671485901,2.48955147981178e-05
75,75,2.125998020172119,0.7128002047538757,2.373714050918352e-05
